"","X","Rep_theta","Rep_NumStudies","Rep_tau.sq","Rep_Subj","Rep_ev_freq","Bias_FE","Bias_REML","Bias_DL","Bias_Moreno","MSE_FE","MSE_REML","MSE_DL","MSE.Moreno","Coverage_FE","Coverage_REML","Coverage_DL","Coverage_HC_DL","Coverage_HC_REML","Coverage_KH_DL","Coverage_KH_REML","Coverage_IVHet","Coverage_Moreno","Coverage_Mult","Outside_FE","Outside_REML","Outside_DL","Outside_HC_DL","Outside_HC_REML","Outside_KH_DL","Outside_KH_REML","Outside_IVHet","Outside_Moreno","Outside_Mult","EmpSE_Bias_FE","EmpSE_Bias_DL","EmpSE_Bias_REML","EmpSE_Bias_Moreno","DL_I2","Av_exc","Bias_type"
"994",994,0.22314355131421,10,0.04,250,0.1,-0.107821572439306,-0.109058721181691,-0.109114490405761,-0.0802384065470432,0.0224266566895245,0.0228382753193433,0.0228484687805454,0.0909072527006818,0.736,0.8106,0.8126,0.818,0.8153,0.8457,0.8439,0.815,0.8958,0.7918,0.2582,0.1856,0.1836,0.1776,0.1799,0.1493,0.1511,0.1812,0.046,0.2044,0.103933851226552,0.10461162040208,0.104621055290408,0.290650130853798,22.7398206114302,0,"AltOut"
"995",995,0.22314355131421,10,0.04,250,0.3,-0.065063146140829,-0.0665598509831846,-0.066548967797706,-0.0432795263646858,0.0115551228043125,0.0115957135360683,0.0115906608107425,0.06269078569305,0.6941,0.8457,0.8452,0.8727,0.872,0.8896,0.8894,0.8499,0.9087,0.8222,0.2703,0.1431,0.1436,0.1159,0.1164,0.1014,0.1016,0.1385,0.0321,0.162,0.0855724376348947,0.0846322158341497,0.0846535078706371,0.246624716250754,42.093743519974,0,"AltOut"
"996",996,0.22314355131421,10,0.04,250,0.5,-0.0599853045631464,-0.0614295247513198,-0.0614315562048215,-0.0405258962580171,0.0103667768123929,0.0103297745793033,0.0103294897211704,0.06032431797022,0.6865,0.8568,0.8575,0.8843,0.8845,0.8987,0.898,0.861,0.9038,0.8315,0.2677,0.1318,0.1313,0.1067,0.1067,0.0941,0.0948,0.128,0.033,0.1523,0.082275251264013,0.0809710396027475,0.080974340086879,0.242255729522654,47.087145554082,0,"AltOut"
"997",997,0.22314355131421,10,3.04,4.7,0.1,-0.210045814859935,-0.22318125247023,-0.225413973545358,-0.203837829199912,0.498232227830125,0.369630528304754,0.368381683334134,0.842799331543756,0.373,0.887221054738317,0.8738,0.9626,0.965375763034124,0.9289,0.92965075552887,0.9154,0.7478,0.7341,0.2146,0.075352746922846,0.083,0.0278,0.0230161112778945,0.0529,0.0513359351546082,0.055,0.091,0.1299,0.673912753499949,0.563561872435523,0.565555182561699,0.895170153597188,80.2945371585052,0.1781,"AltOut"
"998",998,0.22314355131421,10,3.04,4.7,0.3,-0.133270317451734,-0.145223821067102,-0.146354963608448,-0.122437740602499,0.509773371787807,0.342694281762168,0.3387551058674,0.80628778940467,0.2423,0.911291129112911,0.8847,0.969,0.980598059805981,0.9484,0.95039503950395,0.9308,0.7522,0.7361,0.1473,0.0457045704570457,0.0569,0.0148,0.011001100110011,0.0272,0.0262026202620262,0.0306,0.0592,0.0817,0.701471026083162,0.563353412345474,0.56713004718721,0.889593124227865,92.016034928284,0.0143,"AltOut"
"999",999,0.22314355131421,10,3.04,4.7,0.5,-0.121405004220998,-0.157203479264198,-0.155901640031271,-0.103262133960657,0.535382891425766,0.357433438685493,0.353431165520465,0.858707683415608,0.2205,0.9043,0.8778,0.9691,0.9775,0.9422,0.9436,0.929,0.7453,0.7301,0.1283,0.0519,0.0574,0.0149,0.0121,0.0304,0.0292,0.0296,0.0423,0.0689,0.721592534575061,0.573723592012764,0.576848143076443,0.920939426915964,93.6311987281238,0.0028,"AltOut"
"1000",1000,0.22314355131421,10,3.04,20,0.1,-0.31325316389383,-0.320595329025929,-0.320660091999078,-0.280633824463455,0.340944373607027,0.38471954931534,0.383318547286779,1.17681458278135,0.7283,0.87842705623374,0.8791,0.93,0.923654192515509,0.9256,0.925155093055834,0.9082,0.9271,0.8712,0.2249,0.102561536922153,0.1023,0.0584,0.0629377626575946,0.0632,0.0634380628377026,0.0784,0.0333,0.11,0.492789116183419,0.529644885802202,0.531005082734644,1.0479356164641,51.4466401273084,0.1283,"AltOut"
"1001",1001,0.22314355131421,10,3.04,20,0.3,-0.249228088812967,-0.23489111066321,-0.238668863879274,-0.269379081061283,0.300166429351743,0.376015480489229,0.369981868369403,1.00464543661691,0.5582,0.899379875975195,0.8865,0.9593,0.963892778555711,0.9429,0.942688537707541,0.9317,0.9068,0.8852,0.2748,0.0694138827765553,0.0785,0.0301,0.0259051810362072,0.0441,0.0433086617323465,0.0513,0.0502,0.0838,0.487929909575181,0.55950902300022,0.566457183212846,0.965491359184512,78.7568196553857,3e-04,"AltOut"
"1002",1002,0.22314355131421,10,3.04,20,0.5,-0.214170878875514,-0.21996042037606,-0.221455542128231,-0.161403342048791,0.299706040959868,0.389923348714722,0.382515693434236,1.13233188797614,0.5066,0.8962,0.8785,0.958,0.9652,0.9405,0.9412,0.9298,0.9164,0.8882,0.2582,0.062,0.0741,0.0276,0.0216,0.0367,0.0364,0.0458,0.032,0.0704,0.503847458887847,0.577500205145957,0.584444111677649,1.05185145733628,82.9891065802483,0,"AltOut"
"1003",1003,0.22314355131421,10,3.04,100,0.1,-0.270971446727305,-0.227262035159381,-0.233610426600044,-0.422316161917044,0.26652762195541,0.348786487143701,0.343068686397927,1.32389311575575,0.6464,0.8954,0.8826,0.956,0.957,0.9457,0.9449,0.9282,0.8827,0.8986,0.2752,0.079,0.0884,0.0388,0.0358,0.0457,0.0455,0.0646,0.0693,0.0878,0.439455810241299,0.537144028499255,0.54513133402516,1.07035355878957,71.3491927442195,1e-04,"AltOut"
"1004",1004,0.22314355131421,10,3.04,100,0.3,-0.205707374209754,-0.15246719182763,-0.160362849294107,-0.210266909671335,0.235215383896647,0.344779794922659,0.336716782087455,5.50747663246658,0.4594,0.9118,0.8814,0.9631,0.9717,0.9501,0.9495,0.9381,0.8016,0.9168,0.2954,0.047,0.0602,0.0257,0.0199,0.0303,0.0303,0.0441,0.03,0.0582,0.439225627676227,0.557702108493336,0.567067638742987,2.33747959140778,88.8257390943818,0,"AltOut"
"1005",1005,0.22314355131421,10,3.04,100,0.5,-0.175006895646504,-0.150557746368588,-0.153689991463767,-0.336020279229412,0.229466848877894,0.337586552902426,0.332162176500195,12.6189437892821,0.4318,0.9155,0.8921,0.9632,0.9714,0.9492,0.9488,0.9397,0.7138,0.9234,0.2572,0.0427,0.0525,0.0228,0.017,0.0272,0.0272,0.0363,0.0544,0.0448,0.44593645431406,0.555492952490028,0.561204430624111,3.53656399485683,91.0315356457268,0,"AltOut"
"1006",1006,0.22314355131421,10,3.04,250,0.1,-0.157222564370734,-0.0749007687703583,-0.0838837907437024,-0.284864040040226,0.221492428461803,0.320432439155457,0.312304462160297,1.03162430049095,0.317,0.9176,0.8801,0.9719,0.9811,0.9506,0.9499,0.945,0.9099,0.9035,0.2542,0.0312,0.0379,0.0175,0.0117,0.0232,0.0225,0.033,0.0469,0.0549,0.443613765602237,0.552538235474189,0.561118347029398,0.974972736217043,94.6492623306293,0,"AltOut"
"1007",1007,0.22314355131421,10,3.04,250,0.3,-0.104698822493489,-0.0586315617774536,-0.0596688753190155,-0.258422901899029,0.226444999946632,0.317083605739019,0.315160538238844,1.43873517485162,0.1998,0.9178,0.8882,0.9669,0.9759,0.9499,0.9498,0.944,0.9171,0.9161,0.1758,0.0168,0.0204,0.0107,0.0087,0.0121,0.0122,0.0222,0.0365,0.0325,0.464224845291382,0.558239488651311,0.560069025597648,1.1713624492976,97.9829331586631,0,"AltOut"
"1008",1008,0.22314355131421,10,3.04,250,0.5,-0.090316714051435,-0.0486679912915619,-0.0491408778486842,-0.257343821497711,0.22927240931941,0.312820887197458,0.311502727251182,1.58798758149464,0.1841,0.9195,0.8945,0.9683,0.977,0.9494,0.9494,0.9419,0.916,0.9135,0.1475,0.0173,0.0209,0.0121,0.0084,0.0108,0.0108,0.0203,0.032,0.0295,0.470252500497109,0.55598454408083,0.557210339241222,1.23365875768976,98.3797533796776,0,"AltOut"
"1009",1009,0.22314355131421,30,0,4.7,0.1,-0.146951086844305,-0.152340415132132,-0.14934382031319,-0.0944052825440192,0.0281154099438518,0.0298534919753935,0.0288672850706865,0.017571625805273,0.5993,0.6,0.6016,0.5598,0.5825,0.5244,0.5133,0.6149,0.791,0.6031,0.4007,0.4,0.3984,0.4402,0.4175,0.4752,0.4863,0.3851,0.2034,0.3969,0.0807554342638672,0.0810207679637272,0.0815264039941547,0.0930598433616861,1.2609090134535,0.8044,"AltOut"
"1010",1010,0.22314355131421,30,0,4.7,0.3,-0.093707110603399,-0.0983566562155999,-0.0975448087321214,-0.0642576923633985,0.0116475520163118,0.0126425519942127,0.0124711452773824,0.00794181624216009,0.6142,0.6162,0.6232,0.6113,0.6151,0.5835,0.5731,0.6546,0.7948,0.6279,0.3856,0.3838,0.3768,0.3885,0.3849,0.4165,0.4269,0.3452,0.2012,0.3719,0.0535426570155624,0.0543732582426084,0.0544868521205286,0.0617506803925578,3.5530912183069,0.0633,"AltOut"
"1011",1011,0.22314355131421,30,0,4.7,0.5,-0.0847461077564181,-0.0892345666392664,-0.0886584959614303,-0.0578210910414575,0.00967924390273375,0.0105702082267192,0.0104600912869176,0.00673205730520237,0.6168,0.6204,0.6261,0.6227,0.6225,0.5911,0.5825,0.6594,0.8042,0.6317,0.3832,0.3796,0.3739,0.3773,0.3775,0.4089,0.4175,0.3406,0.1928,0.3683,0.0499759030129474,0.0509904146189547,0.0510652632376691,0.0582161287594995,4.10057877003045,0.0145,"AltOut"
"1012",1012,0.22314355131421,30,0,20,0.1,-0.321525830107636,-0.321672465899572,-0.321677619603058,-0.137067127875935,0.123147234941861,0.123257869274183,0.123250957181685,0.0874663003956902,0.5697,0.5705,0.5708,0.5262,0.5265,0.4438,0.4437,0.5713,0.9256,0.5701,0.4303,0.4295,0.4292,0.4738,0.4735,0.5562,0.5563,0.4287,0.062,0.4299,0.140607085705919,0.14062874483043,0.1406651080529,0.262079704343307,0.172209934892532,0.6898,"AltOut"
"1013",1013,0.22314355131421,30,0,20,0.3,-0.206781615736981,-0.207314388780402,-0.207518484406217,-0.11713821657849,0.0529415462973793,0.0531948888568922,0.053283938512055,0.0601987772960244,0.5467,0.557,0.5583,0.5308,0.5264,0.504,0.5041,0.5616,0.891,0.5563,0.4533,0.443,0.4417,0.4692,0.4736,0.496,0.4959,0.4384,0.0916,0.4437,0.100915450171869,0.101099155514407,0.101077468938301,0.215596993761989,2.48639226236146,0.0019,"AltOut"
"1014",1014,0.22314355131421,30,0,20,0.5,-0.189023021844284,-0.189673634912872,-0.189926508374463,-0.104226008326974,0.0444333838745113,0.0447010445356729,0.0447965413487915,0.0575714996432928,0.5432,0.5559,0.5593,0.5353,0.5308,0.5176,0.5171,0.5618,0.9014,0.5566,0.4568,0.4441,0.4407,0.4647,0.4692,0.4824,0.4829,0.4382,0.076,0.4434,0.093298186169511,0.0934095032585355,0.0934121476979574,0.216132158973468,3.39520211507956,0,"AltOut"
"1015",1015,0.22314355131421,30,0,100,0.1,-0.252890798321509,-0.252959982997783,-0.253114619427619,-0.0975865653340547,0.0748468150857868,0.0748890095668551,0.0749827231080811,0.154613369842176,0.4911,0.4925,0.4966,0.4605,0.4533,0.4106,0.4105,0.4973,0.881,0.4946,0.5089,0.5075,0.5034,0.5395,0.5467,0.5894,0.5895,0.5027,0.0584,0.5054,0.104375038323149,0.104483511716034,0.104409514428939,0.380926164213928,0.995110984003637,0.0012,"AltOut"
"1016",1016,0.22314355131421,30,0,100,0.3,-0.160164009087688,-0.16015827629435,-0.160155347472465,-0.222678709664787,0.0310092388782227,0.0310181319915459,0.031019951453148,0.872129860204281,0.4887,0.5011,0.5052,0.4769,0.4722,0.4572,0.457,0.5047,0.8907,0.5005,0.5113,0.4989,0.4948,0.5231,0.5278,0.5428,0.543,0.4953,0.0503,0.4995,0.0731933384787265,0.0732854228645958,0.0732666044354525,0.906987494455032,3.01490385497406,0,"AltOut"
"1017",1017,0.22314355131421,30,0,100,0.5,-0.14408145484814,-0.144033264313063,-0.144027528796464,-3.40026901741424,0.025348163507927,0.0253417207757101,0.0253408892796861,41.613093588352,0.5008,0.5162,0.5182,0.4934,0.4914,0.4753,0.4753,0.5179,0.6772,0.5141,0.4992,0.4838,0.4818,0.5066,0.5086,0.5247,0.5247,0.4821,0.2542,0.4859,0.0677433154816738,0.0678042769334409,0.0677982242168187,5.48217745284912,3.28312770837201,0,"AltOut"
"1018",1018,0.22314355131421,30,0,250,0.1,-0.10695481539285,-0.107127945784756,-0.107165319749598,-0.0701881131850152,0.0136160832556407,0.0136605946200058,0.0136689496931876,0.0190561155426176,0.438,0.4487,0.4497,0.424,0.4229,0.3961,0.396,0.4523,0.8962,0.4478,0.562,0.5513,0.5503,0.576,0.5771,0.6039,0.604,0.5477,0.0902,0.5522,0.0466579941356649,0.0467414421300347,0.0467377395000401,0.118874544902968,2.51651578825114,0,"AltOut"
"1019",1019,0.22314355131421,30,0,250,0.3,-0.0658566256303425,-0.066018522808734,-0.0660347461593017,-0.0393200129849434,0.00528619152927326,0.00531059417210664,0.00531278350543218,0.00834777626315101,0.4892,0.507,0.5078,0.4848,0.4847,0.4639,0.4637,0.5089,0.9173,0.5031,0.5106,0.4928,0.492,0.515,0.5151,0.5361,0.5363,0.4909,0.0633,0.4967,0.0308089485213157,0.0308592131171906,0.03085845172175,0.0824766214228191,3.45671353556454,0,"AltOut"
"1020",1020,0.22314355131421,30,0,250,0.5,-0.0588352768202111,-0.0590095025643759,-0.059020771998432,-0.0338365750566428,0.00427542108083533,0.00429802146082071,0.00429960054440453,0.00702906662033679,0.513,0.528,0.5289,0.5047,0.5028,0.4807,0.4798,0.5311,0.9163,0.5258,0.487,0.472,0.4711,0.4953,0.497,0.5193,0.5202,0.4689,0.0641,0.4742,0.0285291547998151,0.0285697504395409,0.028565392804795,0.0767120673877406,3.39875794943156,0,"AltOut"
"1021",1021,0.22314355131421,30,0.008,4.7,0.1,-0.147491261508351,-0.15448152498796,-0.151039569994259,-0.0960415394618617,0.0290946001116253,0.0311192599342283,0.0301130990340246,0.019476222465157,0.5913,0.5941,0.5943,0.5614,0.5893,0.5326,0.5225,0.6113,0.7752,0.5957,0.4085,0.4059,0.4057,0.4386,0.4105,0.4674,0.4775,0.3887,0.216,0.4041,0.0856834993245854,0.0854451719976945,0.0851788936064218,0.101258434167242,1.84487660161403,0.7941,"AltOut"
"1022",1022,0.22314355131421,30,0.008,4.7,0.3,-0.0930643452565758,-0.101098529726053,-0.0996476672371541,-0.0634944754377587,0.0124638807409968,0.0139341286564009,0.0136918456856276,0.00927342935332043,0.5984,0.615761576157616,0.6153,0.6349,0.648464846484648,0.6008,0.58985898589859,0.6599,0.7773,0.6185,0.3992,0.384038403840384,0.3839,0.3639,0.350735073507351,0.3978,0.409340934093409,0.3391,0.2089,0.3797,0.0616708092360787,0.0613397453227235,0.0609392101975787,0.072404455544687,6.36039501185351,0.0596,"AltOut"
"1023",1023,0.22314355131421,30,0.008,4.7,0.5,-0.0832369155350892,-0.0913758753214211,-0.0904738361141178,-0.0558214968587072,0.0102030832607812,0.011494563021995,0.0113694569601982,0.00777435260002157,0.6067,0.6261,0.6317,0.6599,0.6624,0.6241,0.6153,0.6794,0.7836,0.6318,0.3901,0.3739,0.3681,0.3387,0.3374,0.3757,0.3845,0.3202,0.1968,0.3656,0.0572278486023303,0.0564292509699572,0.0560832146362486,0.0682552486360687,7.75419616541288,0.0159,"AltOut"
"1024",1024,0.22314355131421,30,0.008,20,0.1,-0.320304820119427,-0.320423770685115,-0.320423719575731,-0.138258040739626,0.122340522920384,0.122431946446522,0.122421194194284,0.0874503194003241,0.5729,0.5729,0.5736,0.5283,0.5271,0.4493,0.4493,0.5738,0.9289,0.5731,0.4271,0.4271,0.4264,0.4717,0.4729,0.5505,0.5505,0.4262,0.0593,0.4269,0.140525157394084,0.140541130308776,0.140579265467718,0.261422775897472,0.147816179820903,0.6815,"AltOut"
"1025",1025,0.22314355131421,30,0.008,20,0.3,-0.20941302797176,-0.210066081650176,-0.210294033357554,-0.114590434434655,0.0541798231285929,0.0544893380204874,0.0545839522441995,0.0614009662495501,0.5337,0.5442,0.5484,0.5225,0.5169,0.5017,0.501,0.5518,0.8953,0.5455,0.4663,0.4558,0.4516,0.4775,0.4831,0.4983,0.499,0.4482,0.0855,0.4545,0.101622042629769,0.101791001170061,0.101796933265159,0.219715329615924,3.02743717311091,0.0023,"AltOut"
"1026",1026,0.22314355131421,30,0.008,20,0.5,-0.188162196163138,-0.188974395696717,-0.189190220936062,-0.107431728284628,0.0443906191413096,0.044726532691471,0.0448025377223242,0.0595191082401168,0.5439,0.5579,0.5602,0.5419,0.5385,0.5281,0.5268,0.5654,0.8979,0.5586,0.4561,0.4421,0.4398,0.4579,0.4613,0.4717,0.473,0.4346,0.0759,0.4414,0.0947971820622699,0.0949236486572015,0.094953209918039,0.21904869374392,4.10359539922882,0,"AltOut"
"1027",1027,0.22314355131421,30,0.008,100,0.1,-0.254401587812243,-0.25446932078152,-0.254655983226198,-0.101932553822176,0.076076266816704,0.0761197312982831,0.0762287111670969,0.158206690808255,0.4793,0.4807,0.4839,0.4534,0.4448,0.4141,0.4135,0.4861,0.879,0.4833,0.5207,0.5193,0.5161,0.5466,0.5552,0.5859,0.5865,0.5139,0.0672,0.5167,0.106570327290383,0.106677923639965,0.106612535391225,0.384488268224642,1.11124121219399,0.0011,"AltOut"
"1028",1028,0.22314355131421,30,0.008,100,0.3,-0.159122661892048,-0.159105881534573,-0.159105158604865,-0.216444125141991,0.030955812153041,0.0309661152532226,0.0309696419944732,0.882422892059919,0.4954,0.512,0.5158,0.4891,0.4848,0.4776,0.477,0.516,0.891,0.5112,0.5046,0.488,0.4842,0.5109,0.5152,0.5224,0.523,0.484,0.0502,0.4888,0.075075656912585,0.0752047609889259,0.0751797772956285,0.914143532817082,3.965856309964,0,"AltOut"
"1029",1029,0.22314355131421,30,0.008,100,0.5,-0.145368903330841,-0.145303637010055,-0.145296925679194,-3.3105515808795,0.0260998649863136,0.0260908825825508,0.0260899843430393,42.2416713102849,0.4986,0.5234,0.5256,0.5027,0.4993,0.4969,0.4969,0.5252,0.6705,0.5198,0.5014,0.4766,0.4744,0.4973,0.5007,0.5031,0.5031,0.4748,0.2489,0.4802,0.0704857698764632,0.0705640535951555,0.0705565976897189,5.59330385777724,4.92513002689153,0,"AltOut"
"1030",1030,0.22314355131421,30,0.008,250,0.1,-0.107517458759566,-0.107904669405967,-0.107969543652031,-0.072682322111199,0.0140134825606505,0.014101349383437,0.0141141160973241,0.0217952617864801,0.4367,0.4611,0.4606,0.4478,0.4442,0.4411,0.4406,0.4657,0.8885,0.4588,0.5633,0.5389,0.5394,0.5522,0.5558,0.5585,0.559,0.5343,0.0929,0.5412,0.0495350784286756,0.0495675239934356,0.0495800113107908,0.128507561094007,5.36974946272429,0,"AltOut"
"1031",1031,0.22314355131421,30,0.008,250,0.3,-0.06622673889138,-0.0667932912773644,-0.0668095353621184,-0.0401982721340859,0.00564326089378829,0.00571655858154766,0.00571836810713774,0.0107464099704477,0.4886,0.5487,0.5461,0.5468,0.5468,0.5523,0.5517,0.5548,0.914,0.5391,0.5114,0.4513,0.4539,0.4528,0.4528,0.4475,0.4481,0.4452,0.0616,0.4609,0.0354599166689699,0.0354256910983338,0.0354307826038376,0.0955584744022459,12.1967409546344,0,"AltOut"
"1032",1032,0.22314355131421,30,0.008,250,0.5,-0.0586817853186871,-0.0592634573994106,-0.0592789997930218,-0.0363199879130578,0.00453853090681458,0.0046067240288931,0.00460780783163311,0.00927526333080081,0.5068,0.5759,0.575,0.5789,0.5809,0.5844,0.5838,0.5827,0.9173,0.5657,0.493,0.4241,0.425,0.4211,0.4191,0.4154,0.416,0.4173,0.0591,0.4343,0.0330921212296045,0.033074422246091,0.0330858899468142,0.0892015554827729,14.6733795449631,0,"AltOut"
"1033",1033,0.22314355131421,30,0.04,4.7,0.1,-0.148724736467169,-0.1626394987783,-0.158488398727932,-0.0980225667562867,0.0323774979987146,0.0357733170539058,0.0346712670998112,0.0244492299226377,0.5745,0.602260226022602,0.5939,0.6053,0.643764376437644,0.5712,0.55975597559756,0.6275,0.7572,0.5939,0.4213,0.397139713971397,0.4055,0.3931,0.355235523552355,0.4274,0.439243924392439,0.3719,0.2174,0.4035,0.101289074974336,0.0977427743286454,0.0965538339402928,0.121828939740124,6.00358549724541,0.7905,"AltOut"
"1034",1034,0.22314355131421,30,0.04,4.7,0.3,-0.0940034383233895,-0.110538497502762,-0.10966308730468,-0.0646535956020013,0.0157919247729728,0.0178232581568612,0.0177520920674771,0.0141172247304577,0.5531,0.644693408022407,0.6401,0.73,0.740822246674002,0.6515,0.648494548364509,0.7158,0.7526,0.6183,0.4219,0.353506051815545,0.3561,0.2656,0.256376913073922,0.3453,0.349504851455437,0.28,0.1982,0.3633,0.08340248170018,0.0756747779480386,0.0748669446473908,0.0996901756408449,20.6255267264196,0.0586,"AltOut"
"1035",1035,0.22314355131421,30,0.04,4.7,0.5,-0.0852479973182262,-0.102513357066644,-0.102198466677768,-0.0591423872680694,0.013904324555624,0.01548802438728,0.0154927039393319,0.0133622308714604,0.5533,0.663832766553311,0.6602,0.7653,0.774054810962192,0.6762,0.673434686937388,0.7401,0.7431,0.6336,0.4091,0.333966793358672,0.3368,0.2305,0.222744548909782,0.3208,0.32376475295059,0.2551,0.1985,0.345,0.081472494042985,0.0710540795188189,0.0705658137005702,0.0993246970256542,25.4106063362893,0.017,"AltOut"
"1036",1036,0.22314355131421,30,0.04,20,0.1,-0.319212982166591,-0.319458230598385,-0.319438451902503,-0.141608530120064,0.12257451259725,0.122766537296381,0.122728329913001,0.0932490879109515,0.5735,0.5739,0.5742,0.5331,0.5323,0.4681,0.468,0.5749,0.922,0.5742,0.4265,0.4261,0.4258,0.4669,0.4677,0.5319,0.532,0.4251,0.0634,0.4258,0.143804216137146,0.143838361734844,0.143927230585807,0.270561328447787,0.286070073826765,0.6736,"AltOut"
"1037",1037,0.22314355131421,30,0.04,20,0.3,-0.209301852601907,-0.210636928122511,-0.210908904947953,-0.113860390647972,0.0553542709232886,0.0559793562432182,0.05609510905301,0.0662107109198044,0.5319,0.5515,0.555,0.5422,0.5347,0.5395,0.5387,0.5629,0.8956,0.5518,0.4681,0.4485,0.445,0.4578,0.4653,0.4605,0.4613,0.4371,0.0818,0.4482,0.107462366606743,0.10776689768704,0.107761783645835,0.230763618332809,5.43650046899112,0.0013,"AltOut"
"1038",1038,0.22314355131421,30,0.04,20,0.5,-0.190425087554363,-0.191873005178085,-0.192129151190624,-0.106526180883066,0.046669288558658,0.0472854139430005,0.0473867557554719,0.0651345094148126,0.5341,0.5645,0.5703,0.5649,0.5559,0.5651,0.564,0.5787,0.902,0.5645,0.4659,0.4355,0.4297,0.4351,0.4441,0.4349,0.436,0.4213,0.0734,0.4355,0.102022622246815,0.102343502175205,0.102328935047843,0.23193115661209,7.79919470416759,0,"AltOut"
"1039",1039,0.22314355131421,30,0.04,100,0.1,-0.254081065549326,-0.254273600641627,-0.254562157359991,-0.0973893022276515,0.0765832980304885,0.0767122772578102,0.0768871530329909,0.163148345305102,0.4844,0.4885,0.4956,0.4672,0.4541,0.4493,0.4488,0.4975,0.8858,0.4934,0.5156,0.5115,0.5044,0.5328,0.5459,0.5507,0.5512,0.5025,0.0604,0.5066,0.109669106365908,0.109938481525762,0.109810833329249,0.392019179403783,2.20030550345663,6e-04,"AltOut"
"1040",1040,0.22314355131421,30,0.04,100,0.3,-0.159328343618779,-0.15924170797937,-0.159233817892224,-0.231551038451083,0.032034744194733,0.0320585511941867,0.0320629340776836,1.03790359693929,0.499,0.536,0.5424,0.531,0.5221,0.5456,0.5456,0.5423,0.8872,0.5355,0.5008,0.4638,0.4574,0.4688,0.4777,0.4542,0.4542,0.4575,0.0508,0.4643,0.0815468460655579,0.0819035782903488,0.0818614669058418,0.992162361786984,10.0983019239545,0,"AltOut"
"1041",1041,0.22314355131421,30,0.04,100,0.5,-0.145109799326647,-0.144897156966391,-0.144885137321358,-3.20602147394087,0.0269641613290282,0.0269439287220932,0.0269426617642233,42.5074366090194,0.4961,0.5541,0.5567,0.5507,0.5481,0.5644,0.5641,0.556,0.6485,0.5476,0.5039,0.4459,0.4433,0.4493,0.4519,0.4354,0.4357,0.444,0.2545,0.4524,0.0768628535655176,0.077146314902171,0.0771319490153468,5.6773308980772,12.5027342634258,0,"AltOut"
"1042",1042,0.22314355131421,30,0.04,250,0.1,-0.108825689129601,-0.110094866209547,-0.110154436198712,-0.0754756518619792,0.015442558749509,0.0157230521993758,0.0157353667158527,0.0292102463438941,0.4428,0.5441,0.5471,0.5689,0.5675,0.5718,0.571,0.5588,0.9027,0.5323,0.5572,0.4559,0.4529,0.4311,0.4325,0.4282,0.429,0.4412,0.0741,0.4677,0.059999067690997,0.0600143905601322,0.0600211036800094,0.153349352533017,22.9237218643331,0,"AltOut"
"1043",1043,0.22314355131421,30,0.04,250,0.3,-0.0672053364510684,-0.0687247702499205,-0.068725930502791,-0.0472732525510962,0.00697285423057361,0.00711502585100525,0.00711531571590837,0.0197751388058935,0.4772,0.6939,0.6945,0.7384,0.738,0.7211,0.7209,0.7111,0.9155,0.6814,0.5154,0.3047,0.3041,0.2604,0.2606,0.2779,0.2781,0.2875,0.0575,0.317,0.0495635212362483,0.04891115846692,0.0489098254157906,0.132446716125373,48.0388896507601,0,"AltOut"
"1044",1044,0.22314355131421,30,0.04,250,0.5,-0.0599126063558463,-0.0615919741944898,-0.061590634854919,-0.039135497559827,0.00586735931841932,0.00598571569051485,0.00598551301666551,0.0185709878323894,0.4891,0.7261,0.7256,0.7686,0.7698,0.7507,0.7506,0.7418,0.9127,0.7138,0.4979,0.2717,0.2722,0.229,0.228,0.2473,0.2474,0.255,0.0487,0.2824,0.0477290972546223,0.0468222804595024,0.046822682982763,0.13054158254599,53.1574250748154,0,"AltOut"
"1045",1045,0.22314355131421,30,3.04,4.7,0.1,-0.198884254060687,-0.219084426095193,-0.22018451736668,-0.191556847554989,0.217200102772278,0.149975663702951,0.149290356821318,0.327140618917447,0.3188,0.8768,0.8488,0.9429,0.9598,0.8971,0.9006,0.931,0.7203,0.7118,0.335,0.1128,0.1372,0.0519,0.038,0.0961,0.0926,0.0618,0.1511,0.194,0.421500797806193,0.317520419902446,0.319355408178981,0.538957921025664,85.8422381988695,0.5623,"AltOut"
"1046",1046,0.22314355131421,30,3.04,4.7,0.3,-0.136646983395329,-0.160754443299866,-0.161002779059032,-0.127707083032292,0.221846112289071,0.133995008133206,0.132698673419671,0.313445772781173,0.2032,0.9091,0.8743,0.954,0.9712,0.926,0.9268,0.9469,0.72,0.7238,0.2348,0.0707,0.0949,0.0328,0.0188,0.0594,0.0586,0.0377,0.0998,0.1294,0.450770488853685,0.326783502185575,0.328882704738185,0.545129700496674,94.4909268072115,0.0426,"AltOut"
"1047",1047,0.22314355131421,30,3.04,4.7,0.5,-0.113989583272557,-0.154233001505339,-0.153115655725224,-0.0974486104532417,0.221865440098681,0.133369267874552,0.131811061095437,0.316417954693277,0.1858,0.9152,0.8753,0.961,0.9751,0.9292,0.9304,0.9532,0.7319,0.7336,0.1956,0.064,0.0919,0.0242,0.0147,0.0532,0.0522,0.0292,0.0763,0.1076,0.457047813991553,0.329207373575917,0.331047441255845,0.554032867486971,95.5689536425891,0.0121,"AltOut"
