"","X","Rep_theta","Rep_NumStudies","Rep_tau.sq","Rep_Subj","Bias_FE","Bias_REML","Bias_DL","Bias_Moreno","MSE_FE","MSE_REML","MSE_DL","MSE.Moreno","Coverage_FE","Coverage_REML","Coverage_DL","Coverage_HC_DL","Coverage_HC_REML","Coverage_KH_DL","Coverage_KH_REML","Coverage_IVHet","Coverage_Moreno","Coverage_Mult","Outside_FE","Outside_REML","Outside_DL","Outside_HC_DL","Outside_HC_REML","Outside_KH_DL","Outside_KH_REML","Outside_IVHet","Outside_Moreno","Outside_Mult","DL_I2","EmpSE_Bias_FE","EmpSE_Bias_DL","EmpSE_Bias_REML","EmpSE_Bias_Moreno","Bias_type"
"1389",1869,0,10,1.676,4.2,-0.00146585338180632,0.000931817921162011,0.000861804265019354,-0.00520545268262316,0.34432925272262,0.175095339410395,0.175212688350876,0.719414035138972,0.1679,0.9172,0.9044,0.9572,0.9634,0.9474,0.9483,0.922,0.7513,0.7475,-1e-04,6e-04,8e-04,-6e-04,-0.0018,-0.0022,-0.0021,0.0022,0.0045,0.0017,97.2732940018337,0.586823261425873,0.418604190842786,0.418463836339521,0.848209222002313,"None"
"1390",1870,0,30,1.676,4.2,-0.00834526012110352,-0.00486970800422799,-0.00490190455801146,-0.0101375064123727,0.145858599373032,0.0588877573598697,0.0588919032897285,0.278421811656324,0.1459,0.9394,0.9326,0.9499,0.9483,0.9488,0.9492,0.9437,0.7347,0.7633,0.0167,0.0048,0.0044,0.0017,0.0015,0.0046,0.0044,0.0033,0.0117,0.0087,97.8555325603184,0.381842292524255,0.242639160066203,0.242631264054847,0.527585895667989,"None"
"1391",1871,0,50,1.676,4.2,0.00091121541685517,-0.0025085706484879,-0.00251429540426519,0.00373630197587082,0.0940832365385613,0.0351698917315906,0.0351753280882821,0.17829061900394,0.1414,0.9452,0.9403,0.951,0.9468,0.95,0.9498,0.9493,0.72,0.7582,-0.0114,0.0014,-0.0011,0,0.001,0.0014,0.0014,-1e-04,-0.0028,-0.0022,97.9756509120633,0.306743892207434,0.187543391403878,0.187528972472106,0.422249320307724,"None"
"1392",1872,0,100,1.676,4.2,0.000362055260775045,0.00243876738248078,0.00242724397496716,-0.00088986035965644,0.0467722984240151,0.0170091168057898,0.0170117989744578,0.0894456601205704,0.1321,0.9493,0.9476,0.9544,0.9523,0.9529,0.953,0.9555,0.7148,0.7618,-0.0025,-0.0031,-0.005,-0.0012,-0.0019,-0.0039,-0.0036,-0.0017,0.0054,0.0012,98.0369538389905,0.216279552950587,0.130413221039763,0.130402721238533,0.299088304101775,"None"
"1393",1873,0.12,3,0,4.2,0.00284256584944284,0.00311833538132603,0.00308689021150763,-0.000688762360469317,0.0174657779936764,0.0201257792867904,0.0198426555248601,0.406157214881927,0.9427,0.961861861861862,0.9614,0.9494,0.95005005005005,0.9494,0.949349349349349,0.9634,0.704,0.9526,-0.0029,-0.000700700700700701,-0.001,4e-04,0.0003003003003003,0.0018,0.0018018018018018,-0.001,-0.0058,-0.0018,0,0.132134188450392,0.140837176003698,0.141838179246527,0.637336143823933,"None"
"1394",1874,0.12,5,0,4.2,-0.000763687398097984,-0.000483713052327861,-0.000471677075790253,-0.00230788313826774,0.00886307922933408,0.0100823698232479,0.00995612530128204,0.0317760621690682,0.9469,0.961188356506952,0.9623,0.9534,0.95148544563369,0.952,0.951685505651696,0.9645,0.8598,0.9565,-0.0013,-0.000800240072021607,-5e-04,-8e-04,-0.000300090027008102,-0.0014,-0.00170051015304591,-5e-04,0.001,-0.0021,0,0.0941455381264932,0.0997842598402644,0.100414861758418,0.17825238633974,"None"
"1395",1875,0.12,10,0,4.2,-4.48654007618732e-05,7.75972824996335e-05,0.000175386822933568,-0.00103548281426932,0.00386719762246941,0.00426156169403929,0.00424736593473516,0.0081818717973176,0.9466,0.959171419993996,0.9607,0.9529,0.948063644551186,0.9486,0.947763434404083,0.9642,0.9206,0.9559,-6e-04,-0.00120084058841189,-0.0015,7e-04,0.000700490343240268,6e-04,0.00120084058841189,-8e-04,0.0034,-5e-04,0,0.0621898895947083,0.0651748413898531,0.0652838584143563,0.0904522953519279,"None"
"1396",1876,0.12,30,0,4.2,6.98989979919379e-05,6.09145733423966e-05,7.00769199541845e-05,-0.000216094940317754,0.00116600200188197,0.00123071129393011,0.00123936608300799,0.00195860567384752,0.9486,0.959783913565426,0.9629,0.9577,0.952581032412965,0.9558,0.954581832733093,0.9664,0.9415,0.958,0.0028,0.0038015206082433,0.0025,0.0035,0.00500200080032013,0.0046,0.00560224089635854,0.0028,0.0029,0.0032,2.8512575605534,0.0341484073916309,0.0352063221701068,0.0350831970559891,0.0442578224985089,"None"
"1397",1877,0.12,50,0,4.2,-0.000116788329834208,-0.000164117868772184,-0.000186172644058014,-0.000250811683180752,0.000669758217822332,0.000701948940623502,0.000708437068799485,0.00105023965137464,0.9482,0.9556,0.9595,0.9577,0.949,0.9535,0.9513,0.9654,0.95,0.9565,0.0022,0.0032,0.0027,0.0033,0.0032,0.0013,0.0027,0.0026,0.0048,0.0029,3.37753524198693,0.0258807179085954,0.0266171609280869,0.0264951355001096,0.0324080510529641,"None"
"1398",1878,0.12,100,0,4.2,3.92530609397979e-05,6.66740526252263e-05,8.45924844580237e-05,-9.66513323258367e-06,0.000339121867426458,0.000347179013017995,0.000352118834313666,0.000515538230790258,0.947,0.9532,0.9584,0.9573,0.9477,0.9566,0.9543,0.9628,0.9565,0.9548,4e-04,0,-4e-04,-0.0025,-0.0021,-0.001,-9e-04,-2e-04,-0.0023,4e-04,4.274398874598,0.0184161408022384,0.0187655773456228,0.0186335527615523,0.0227066002815281,"None"
"1399",1879,0.12,3,0.005,4.2,0.00113352303686666,0.000263036564251654,0.000444498790791809,0.00560065443528443,0.0194716047619161,0.0221082144725009,0.0218525432419595,0.345984201299744,0.9136,0.942982894868461,0.9432,0.9298,0.929378813644093,0.9488,0.948784635390617,0.944,0.6846,0.9294,0.0022,0.000400120036010803,2e-04,-6e-04,-0.00100030009002701,-0.001,-0.00100030009002701,8e-04,-0.001,6e-04,0,0.139543065446307,0.147832780924584,0.148695517697996,0.588206964182601,"None"
"1400",1880,0.12,5,0.005,4.2,0.0010895418370134,0.000525965993110805,0.000540272778563999,0.00187975176858469,0.0107110891161721,0.0117176435550278,0.0115765621743249,0.0372540420624155,0.9096,0.943160212148504,0.9441,0.9334,0.931552086460522,0.9385,0.937556289402582,0.9458,0.8403,0.9283,-0.0058,-0.00420294205944161,-0.0041,-4e-04,-0.00140098068648054,-0.0017,-0.00140098068648054,-0.004,0.0017,-0.0065,0,0.103493831275437,0.107598457342343,0.108252203624837,0.193013559158692,"None"
"1401",1881,0.12,10,0.005,4.2,-0.000647417773207828,-0.000752885063778352,-0.000692956774561715,-0.000178552365964105,0.00497346483818277,0.00529982428875856,0.00525892925881772,0.0102094412409928,0.9001,0.936374549819928,0.9386,0.9316,0.928971588635454,0.937,0.936274509803922,0.9426,0.8928,0.923,0.0027,0.00440176070428171,0.0046,0.0066,0.00540216086434574,0.0042,0.00290116046418567,0.0054,-0.0026,0.002,8.71305988861479,0.0705233510456925,0.0725187904423608,0.072799640409002,0.101046674379149,"None"
"1402",1882,0.12,30,0.005,4.2,0.000167803328364774,0.000167841499142715,0.00027309872778726,-0.000133738450049853,0.00159341576308904,0.00155783956364879,0.00156335258354057,0.00279495873040724,0.8932,0.9407,0.9425,0.9439,0.941,0.946,0.9441,0.9455,0.9052,0.9193,-0.0024,-0.0015,-0.0019,1e-04,-0.001,-0.001,-7e-04,-7e-04,0.0022,-0.0011,14.454985693952,0.0399192555019255,0.039540287607197,0.0394710930884732,0.0528698436395538,"None"
"1403",1883,0.12,50,0.005,4.2,-6.49332747572756e-05,-7.83661717797535e-05,-4.815118353102e-05,-0.000355097551124312,0.00094040341466689,0.000913308166857878,0.000919813480343686,0.00159193516064066,0.8905,0.938093809380938,0.9398,0.9431,0.941094109410941,0.9408,0.940594059405941,0.9447,0.9121,0.9177,-3e-04,0.0007000700070007,0.001,1e-04,0.0019001900190019,0.0018,0.0008000800080008,-0.0013,-0.0019,3e-04,16.1674827365552,0.0306674623609696,0.0303299052442045,0.0302223985493086,0.0398994769789802,"None"
"1404",1884,0.12,100,0.005,4.2,-0.000142236694768719,-0.000118869571658922,-0.000168512341191543,-1.99726053920907e-05,0.000469918445578611,0.000450502138011322,0.000453749795232036,0.000774600160221854,0.8904,0.9441,0.9473,0.952,0.9481,0.9501,0.9479,0.9502,0.9125,0.918,-0.0032,-0.0011,7e-04,-0.0012,-0.0023,1e-04,-7e-04,-6e-04,3e-04,-0.0016,16.6744409031697,0.0216782196875609,0.0213018021655552,0.0212257640932521,0.027833024072849,"None"
"1405",1885,0.12,3,0.022,4.2,0.00085024215887744,0.00222841445858009,0.00228255184249779,-0.00285962650708277,0.0274655313866362,0.0292122647890331,0.0289504980213116,0.726598241041677,0.8358,0.907381476295259,0.9075,0.8993,0.898479695939188,0.9392,0.939287857571514,0.9084,0.6779,0.8744,-0.0028,-0.0012002400480096,-0.0029,-0.0029,-0.0021004200840168,-0.0044,-0.00430086017203441,-0.0026,0.0061,-0.0042,0.29583387371111,0.165733385986139,0.170141655089745,0.170909977954512,0.852445147707993,"None"
"1406",1886,0.12,5,0.022,4.2,0.000315785468682453,0.000309754929643191,0.000226145674256051,0.000550584693223888,0.0170443627274989,0.0170375073661819,0.0169127631425488,0.0539018823437482,0.8045,0.902170651195359,0.9024,0.8995,0.895068520556167,0.9269,0.927678303491047,0.9026,0.7941,0.8581,-0.0011,0.00140042012603781,0,-0.0011,-0.000100030009002701,1e-04,0.000500150045013504,-2e-04,-1e-04,0.0011,22.9008743716001,0.130560206815848,0.130055386051586,0.130533964319546,0.232178745575975,"None"
"1407",1887,0.12,10,0.022,4.2,-0.000547139272861555,-0.000541180780313635,-0.000584174814516267,-0.000703966985911367,0.00842901860830585,0.00766970463702153,0.00766849747178786,0.0181601239697759,0.7889,0.911164465786314,0.9126,0.9169,0.915166066426571,0.9274,0.926370548219288,0.9133,0.8355,0.8615,0.0035,-0.00260104041616647,4e-04,0.0021,-0.00140056022408964,-0.0026,-0.00460184073629452,0.0021,-7e-04,0.0015,32.6120938457808,0.0918126472940535,0.0875723877936667,0.0875795586037233,0.134764403848765,"None"
"1408",1888,0.12,30,0.022,4.2,-0.000246710912672768,-0.00040885115223302,-0.000409086180072502,-0.000305103596587308,0.00306188471338078,0.00250244679131227,0.002507876049183,0.00545055384967814,0.7601,0.9278,0.9268,0.9425,0.9423,0.9349,0.9338,0.9303,0.8486,0.8563,-5e-04,-2e-04,-6e-04,7e-04,1e-04,0.0019,0.0016,-9e-04,0.0012,-0.0021,39.36336621006,0.0553365165158809,0.0500795316834097,0.0500252924532789,0.0738309275443543,"None"
"1409",1889,0.12,50,0.022,4.2,-7.79145035991607e-05,-0.000515257604248642,-0.00050033465733372,0.000147221402114261,0.0018607244995946,0.00142452122546806,0.00142649779318924,0.00339743982496452,0.7566,0.9395,0.939,0.9519,0.9505,0.944,0.9437,0.9429,0.8426,0.8615,-0.0018,-3e-04,0.0018,0.0015,0.0011,0.0022,0.0017,0.0019,-4e-04,-5e-04,40.9201769367999,0.0431382025515281,0.0377675799784637,0.0377411999661751,0.0582902901572461,"None"
"1410",1890,0.12,100,0.022,4.2,0.000730186402706903,0.000338781668822175,0.000335943306978087,0.00086181795644566,0.000962772565124295,0.000720784262390296,0.000721220274979729,0.00168851006585622,0.7417,0.9444,0.9438,0.9549,0.9535,0.9479,0.9482,0.9488,0.8393,0.8611,-0.0097,-4e-04,-2e-04,7e-04,3e-04,3e-04,0,6e-04,-0.0039,-0.0041,41.8180580964195,0.0310215348831138,0.0268547860730211,0.0268466303942882,0.0410844998664836,"None"
"1411",1891,0.12,3,1.676,4.2,0.00485117951293486,0.00107594585036103,0.000994404313626684,-0.058872808338231,0.842027550245326,0.598660771977598,0.598475713758797,9.21472396356783,0.2126,0.807022809123649,0.7994,0.9155,0.917567026810724,0.9392,0.938975590236094,0.8123,0.6107,0.6314,-0.0086,-0.000900360144057623,-2e-04,9e-04,0.00120048019207683,0.0014,0.00140056022408964,-0.0011,-0.0011,-0.0022,94.9657058538746,0.917653652052435,0.773650165369785,0.77376967517958,3.0351571909744,"None"
"1412",1892,0.12,5,1.676,4.2,-0.00490663339222769,-0.00445066724055122,-0.00472173059551227,-0.0048907854174973,0.598769087982671,0.354434862785631,0.354829174068208,1.65766590656691,0.184,0.877987798779878,0.8657,0.9592,0.963196319631963,0.946,0.946394639463946,0.8795,0.7215,0.6982,0.013,-0.0014001400140014,3e-04,-6e-04,-0.0018001800180018,-0.003,-0.0028002800280028,-0.0013,0.0039,0.0082,96.480644111498,0.773824846732623,0.595686464144308,0.595357458122344,1.28755884042698,"None"
"1413",1893,0.12,10,1.676,4.2,-0.00871289178492853,0.000350117322449744,0.000448991844854696,-0.0147773405630048,0.347176402923977,0.18043418688137,0.18062132018933,0.723436950995374,0.1636,0.9178,0.9051,0.9589,0.9628,0.9475,0.9478,0.9244,0.7508,0.7497,0.0066,0.0018,0.0015,0.0013,0,0.0019,0.0016,0.0012,0.0086,0.0087,97.3294239229521,0.589181807221606,0.425016684982959,0.424796550727735,0.850465114094804,"None"
"1414",1894,0.12,30,1.676,4.2,0.00112251863667466,-0.000175939395404417,-0.000133793734522922,0.00209006035057697,0.140428675512492,0.058322218066545,0.0583170903840335,0.268120788867432,0.1466,0.9403,0.9286,0.9524,0.9519,0.9487,0.9489,0.9442,0.7337,0.7576,-0.007,0.0013,0,0.0012,0.0017,0.0021,0.0019,4e-04,-0.0031,-0.0026,97.8402435746968,0.374755199577488,0.241501355635424,0.241511945695996,0.517825486856959,"None"
"1415",1895,0.12,50,1.676,4.2,0.00350506833785129,0.00228938331110635,0.00229895827411478,0.00486068184698286,0.0935927222535839,0.0363796078197803,0.0363882548412193,0.178034682335937,0.1357,0.9394,0.9351,0.9474,0.9431,0.946,0.9463,0.9457,0.7203,0.7549,-0.0195,-0.0012,-0.0013,-0.002,-0.0017,2e-04,3e-04,-0.0015,-5e-04,5e-04,97.9517343485948,0.305924493509597,0.190752741246102,0.190730187291549,0.421934661996166,"None"
"1416",1896,0.12,100,1.676,4.2,-0.000274346391391594,0.000611986560941497,0.000598250770278183,-0.000565826592744956,0.0478022244488034,0.0175157802598663,0.0175137186822749,0.0908227041197922,0.1328,0.9466,0.9429,0.9517,0.9482,0.9491,0.9493,0.9538,0.7232,0.7601,-0.0116,-0.002,-1e-04,0.0031,8e-04,-0.0013,-0.0017,0.0028,2e-04,0.0037,98.049435011212,0.218647958773569,0.132344672312563,0.13235239872424,0.301382592574239,"None"
"1417",1897,0.76,3,0,4.2,0.00244890488688021,0.00142070174422593,0.00158942884313817,-0.00334206560309758,0.0176440698621057,0.0202238167399584,0.0198985084253773,0.338450413870555,0.9455,0.961484593837535,0.9622,0.9497,0.948179271708683,0.9483,0.94827931172469,0.9625,0.6963,0.9537,-0.0025,0.000300120048019208,4e-04,-9e-04,-0.00160064025610244,-0.0037,-0.00370148059223689,-3e-04,-0.0111,-0.0017,0,0.132815047003838,0.14106017134019,0.142210483220973,0.58178440317461,"None"
"1418",1898,0.76,5,0,4.2,-0.000710991272386274,-0.000315053640103313,-0.000321399172255821,-0.00126295375594809,0.0090921553307089,0.0103085058617441,0.0102098680513186,0.030954610664571,0.9443,0.960084033613445,0.9605,0.9491,0.947078831532613,0.9461,0.945978391356543,0.9627,0.8529,0.9555,7e-04,-0.000300120048019208,3e-04,-1e-04,-0.000300120048019208,-7e-04,-0.00040016006402561,5e-04,0.0015,1e-04,0,0.0953549111374306,0.101048433102517,0.101535402492364,0.175943488721531,"None"
"1419",1899,0.76,10,0,4.2,0.000491553491006713,0.00063325372545453,0.00052287467567691,0.000601316804999974,0.00387250958776623,0.00425426578818966,0.00423869984799431,0.00850664657790127,0.9443,0.958583433373349,0.9609,0.9523,0.94937975190076,0.9473,0.946778711484594,0.9651,0.9175,0.9554,1e-04,0.00080032012805122,-1e-04,-0.0019,-0.00140056022408964,-5e-04,-0.00040016006402561,-0.0013,-0.0045,-0.0012,0,0.0622306614817371,0.0651064538667355,0.0652249214425459,0.0922341352730769,"None"
"1420",1900,0.76,30,0,4.2,-7.87915204477629e-05,-0.0001565167730182,-9.33319950134903e-05,-0.000190445208664736,0.00117206369790513,0.00122051628714995,0.00122832558522074,0.00197462700258148,0.9465,0.957091418283657,0.9613,0.9568,0.949189837967593,0.9559,0.953590718143629,0.9647,0.9426,0.9567,1e-04,0.0013002600520104,-9.99999999999999e-05,0.001,0.001000200040008,5e-04,0.0018003600720144,3e-04,0.0034,-3e-04,3.05622241038513,0.034237037069118,0.0350491043870065,0.0349372848895621,0.0444385892218147,"None"
"1421",1901,0.76,50,0,4.2,0.000271466662879583,0.000221413043958174,0.000195154009925869,0.000354342645433547,0.00068880297868369,0.000712769852149559,0.000719315053197053,0.00108680440459315,0.9406,0.953495349534954,0.9561,0.9547,0.947894789478948,0.9536,0.953695369536954,0.9617,0.9489,0.9518,-0.0034,-0.0023002300230023,-0.0047,-0.0057,-0.0033003300330033,-0.0036,-0.0029002900290029,-0.0043,-0.0041,-0.0048,3.11966838185152,0.0262449645522921,0.0268206805096322,0.0266981668800244,0.0329664606021823,"None"
"1422",1902,0.76,100,0,4.2,-0.000191068970459618,-0.000166475753769046,-0.000199367967104846,-0.000380020356206878,0.00033112814837218,0.000341721513088582,0.000345460794041848,0.00051213202747613,0.9447,0.952895289528953,0.9578,0.957,0.94979497949795,0.956,0.954495449544954,0.9614,0.9527,0.9526,0.0023,0.0033003300330033,0.0016,2e-04,0.0028002800280028,0.002,0.0023002300230023,6e-04,0.0025,0.002,4.46913753961059,0.0181968336118144,0.0185864356995832,0.0184858858356078,0.0226282746997332,"None"
"1423",1903,0.76,3,0.005,4.2,-0.00135612813851949,-0.00150041410136903,-0.00137746456411625,0.000471565804100571,0.0199326539113298,0.0220369376889537,0.0218486818975424,0.326260395293579,0.9132,0.9402,0.9406,0.9274,0.9268,0.9449,0.9449,0.9414,0.6835,0.9262,0.001,-2e-04,8e-04,0.0016,4e-04,0.0013,0.0013,0.0012,0.0049,0.0028,0,0.141183597165579,0.14781396884549,0.148448274275896,0.571220449738533,"None"
"1424",1904,0.76,5,0.005,4.2,-0.00027564369982791,-6.8369944297153e-06,-5.93972768486717e-05,-0.00264474617722654,0.010600019841574,0.0117648995124734,0.0116085245083477,0.0371557038597474,0.9088,0.943077230892357,0.9447,0.9355,0.931272509003601,0.9416,0.94187675070028,0.9469,0.8405,0.9306,-0.005,-0.00110044017607043,-0.0017,0.0027,0.00290116046418567,0.0026,0.00230092036814726,1e-04,0.0065,-0.0016,0,0.102961176967443,0.107748234085325,0.10847154716429,0.192749641815095,"None"
"1425",1905,0.76,10,0.005,4.2,1.70551667882934e-05,0.000543735261078537,0.000432524046732441,1.3618572507812e-05,0.00494929883728576,0.00524860342310654,0.00523240150927729,0.0102201967552475,0.9009,0.938669334667334,0.9397,0.9333,0.930865432716358,0.9381,0.937268634317159,0.9434,0.8899,0.9236,-0.0019,-0.00230115057528764,-0.0027,0.0013,0.00130065032516258,0.0011,0.000900450225112556,-8e-04,-5e-04,-0.0026,9.27644263864505,0.0703547690335177,0.0723376645047163,0.0724488296726553,0.101100042985407,"None"
"1426",1906,0.76,30,0.005,4.2,-0.000611534798724223,-0.000469337283533044,-0.00043021817202693,-0.000836381195889357,0.00156420471474424,0.00155067024150199,0.00156229419650729,0.00271071579634465,0.8972,0.940894089408941,0.9436,0.9439,0.938493849384939,0.9445,0.944294429442944,0.9476,0.912,0.9247,0.0038,0.0029002900290029,0.001,0.0021,0.0013001300130013,0.0021,0.0023002300230023,0.0012,0.0012,0.0019,14.7672759084787,0.0395472772596048,0.0395255023417197,0.0393777226363827,0.0520604196253638,"None"
"1427",1907,0.76,50,0.005,4.2,7.05934353755211e-05,0.000199443209064398,0.000191339842848248,-4.11326989571137e-05,0.000931198727656055,0.000904329945278832,0.000907320693417186,0.0015515804300339,0.8961,0.9436,0.9459,0.951,0.9458,0.9482,0.9474,0.952,0.9159,0.9244,-0.0017,8e-04,5e-04,6e-04,0.0012,2e-04,4e-04,-2e-04,-0.0025,-0.002,16.3234179883819,0.0305169931826553,0.0301226628962932,0.0300729214700828,0.0393920539135258,"None"
"1428",1908,0.76,100,0.005,4.2,-8.65537546066442e-05,-7.37288906625944e-05,-6.86967964453888e-05,1.02804382169364e-05,0.000476867757878181,0.000447067047426088,0.000449301314699695,0.00080886248471516,0.8858,0.943,0.9465,0.9506,0.9478,0.9481,0.949,0.9497,0.9045,0.9175,0.0018,0.0032,0.0047,0.004,0.0014,0.0039,0.0024,0.0047,0.0015,0.0037,16.7505050166696,0.0218382223892298,0.0211976774577503,0.0211448887939611,0.0284419280878615,"None"
"1429",1909,0.76,3,0.022,4.2,-0.00126494523780574,-0.00138564185178058,-0.00139757398309415,-0.00296555718029456,0.0286498742367599,0.0300472038144978,0.0297166121058094,0.383662793413977,0.8218,0.898169450835251,0.9007,0.8943,0.890567170151045,0.933,0.93297989396819,0.9025,0.6648,0.8609,0.004,0.00280084025207562,0.0019,3e-04,0.00120036010803241,-0.0028,-0.00260078023407022,0.0015,-4e-04,0.0031,4.57076615309965,0.169266474129497,0.172388023527845,0.173344424605552,0.619429066254885,"None"
"1430",1910,0.76,5,0.022,4.2,-0.0015744622488203,-0.000676518788912062,-0.000776377512034521,-0.00141939970612326,0.0164392716686124,0.0162272833686753,0.0161242625592116,0.0571281468618834,0.8117,0.904461784713886,0.9049,0.9034,0.90266106442577,0.927,0.926470588235294,0.9058,0.7992,0.8616,0.0011,0.000900360144057623,-7e-04,-0.001,0.000900360144057623,-0.0016,-0.00110044017607043,-6e-04,-0.002,-2e-04,22.0925250278685,0.128212466558044,0.126985323263765,0.12739093054578,0.239022687941736,"None"
"1431",1911,0.76,10,0.022,4.2,-0.000383117197345961,-0.000964804123972929,-0.000945331317418807,9.66975683364124e-05,0.00836226944225958,0.00773401977562253,0.00772405139284805,0.0175002278732643,0.7877,0.913191319131913,0.9127,0.9207,0.91949194919492,0.9304,0.929192919291929,0.9148,0.8473,0.8631,0.0011,0.0036003600360036,0.0035,7e-04,0.0029002900290029,0.0016,0.0016001600160016,0.0038,0.0019,0.0027,33.71094863664,0.091449215192743,0.0878858926936617,0.0879423810924544,0.132295006405066,"None"
"1432",1912,0.76,30,0.022,4.2,-1.45602482182206e-06,5.16480372778627e-05,0.000139711629555395,-0.000126888569111472,0.00300817879012448,0.00244297141493283,0.00244493648876471,0.00543655545755758,0.7654,0.933086617323465,0.9323,0.9459,0.945689137827565,0.9392,0.940688137627525,0.9328,0.8516,0.8635,-0.0026,-0.00330066013202641,-0.0057,-0.0033,-0.00450090018003601,-0.0054,-0.00430086017203441,-0.0028,-0.0016,-0.0033,39.4893947154178,0.0548496092599398,0.0494485741510696,0.0494288692729145,0.0737365788815505,"None"
